date,time,windspeed,activepower,pressure
2011-08-04,13:28:47,1.224,15.104,1003.5
2011-08-04,13:28:48,1.277,15.092,1003.5
2011-08-04,13:28:49,1.3,15.093,1003.5
2011-08-04,13:28:50,1.303,15.088,1003.5
2011-08-04,13:28:51,1.322,15.098,1003.5
2011-08-04,13:28:52,1.358,15.082,1003.5
2011-08-04,13:28:53,1.428,15.082,1003.5
2011-08-04,13:28:54,1.505,15.091,1003.5
2011-08-04,13:28:55,1.574,15.086,1003.5
2011-08-04,13:28:56,1.638,15.093,1003.5
2011-08-04,13:28:57,1.677,15.086,1003.5
2011-08-04,13:28:58,1.709,15.094,1003.5
2011-08-04,13:28:59,1.721,15.096,1003.5
2011-08-04,13:29:00,1.707,15.095,1003.5
2011-08-04,13:29:01,1.675,15.062,1003.5
2011-08-04,13:29:02,1.639,15.083,1003.5
2011-08-04,13:29:03,1.593,15.091,1003.5
2011-08-04,13:29:04,1.533,15.075,1003.5
2011-08-04,13:29:05,1.475,15.1,1003.5
2011-08-04,13:29:06,1.415,15.081,1003.5
2011-08-04,13:29:07,1.373,15.074,1003.5
2011-08-04,13:29:08,1.359,15.094,1003.5
2011-08-04,13:29:09,1.341,15.1,1003.5
2011-08-04,13:29:10,1.312,15.09,1003.5
2011-08-04,13:29:11,1.268,15.086,1003.5
2011-08-04,13:29:12,1.21,15.096,1003.5
2011-08-04,13:29:13,1.153,15.092,1003.5
2011-08-04,13:29:14,1.102,15.082,1003.5
2011-08-04,13:29:15,1.051,15.084,1003.5
2011-08-04,13:29:16,0.999,15.093,1003.5
2011-08-04,13:29:17,0.953,15.077,1003.5
2011-08-04,13:29:18,0.913,15.079,1003.5
2011-08-04,13:29:19,0.9,15.093,1003.5
2011-08-04,13:29:20,0.896,15.072,1003.5
2011-08-04,13:29:21,0.883,15.086,1003.5
2011-08-04,13:29:22,0.861,15.077,1003.5
2011-08-04,13:29:23,0.843,15.075,1003.5
2011-08-04,13:29:24,0.85,15.093,1003.5
2011-08-04,13:29:25,0.895,15.092,1003.5
2011-08-04,13:29:26,0.933,15.093,1003.5
2011-08-04,13:29:27,0.968,15.091,1003.5
2011-08-04,13:29:28,0.989,15.105,1003.5
2011-08-04,13:29:29,1.012,15.082,1003.5
2011-08-04,13:29:30,1.048,15.095,1003.5
2011-08-04,13:29:31,1.083,15.089,1003.5
2011-08-04,13:29:32,1.098,15.095,1003.5
2011-08-04,13:29:33,1.082,15.096,1003.5
2011-08-04,13:29:34,1.053,15.092,1003.5
2011-08-04,13:29:35,1.018,15.097,1003.5
2011-08-04,13:29:36,0.995,15.093,1003.5
2011-08-04,13:29:37,1.002,15.082,1003.5
2011-08-04,13:29:38,1.01,15.087,1003.5
2011-08-04,13:29:39,1.002,15.089,1003.5
2011-08-04,13:29:40,1.004,15.084,1003.5
2011-08-04,13:29:41,1.028,15.082,1003.5
2011-08-04,13:29:42,1.07,15.09,1003.5
2011-08-04,13:29:43,1.101,15.098,1003.5
2011-08-04,13:29:44,1.108,15.088,1003.5
2011-08-04,13:29:45,1.104,15.069,1003.5
2011-08-04,13:29:46,1.09,15.091,1003.5
2011-08-04,13:29:47,1.073,15.078,1003.5
2011-08-04,13:29:48,1.055,15.098,1003.5
2011-08-04,13:29:49,1.032,15.11,1003.5
2011-08-04,13:29:50,1.007,15.09,1003.5
2011-08-04,13:29:51,0.973,15.085,1003.5
2011-08-04,13:29:52,0.936,15.089,1003.5
2011-08-04,13:29:53,0.9,15.074,1003.5
2011-08-04,13:29:54,0.87,15.089,1003.5
2011-08-04,13:29:55,0.844,15.097,1003.5
2011-08-04,13:29:56,0.82,15.083,1003.5
2011-08-04,13:29:57,0.801,15.098,1003.5
2011-08-04,13:29:58,0.784,15.096,1003.5
2011-08-04,13:29:59,0.788,15.082,1003.5
2011-08-04,13:30:00,0.816,15.089,1003.5
2011-08-04,13:30:01,0.845,15.087,1003.5
2011-08-04,13:30:02,0.866,15.074,1003.5
2011-08-04,13:30:03,0.881,15.086,1003.5
2011-08-04,13:30:04,0.895,15.069,1003.5
2011-08-04,13:30:05,0.904,15.084,1003.5
2011-08-04,13:30:06,0.906,15.07,1003.5
2011-08-04,13:30:07,0.899,15.089,1003.5
2011-08-04,13:30:08,0.918,15.096,1003.5
2011-08-04,13:30:09,0.977,15.079,1003.5
2011-08-04,13:30:10,1.044,15.087,1003.5
2011-08-04,13:30:11,1.099,15.08,1003.5
2011-08-04,13:30:12,1.157,15.072,1003.5
2011-08-04,13:30:13,1.214,15.095,1003.5
2011-08-04,13:30:14,1.247,15.073,1003.5
2011-08-04,13:30:15,1.266,15.09,1003.5
2011-08-04,13:30:16,1.288,15.107,1003.5
2011-08-04,13:30:17,1.315,15.101,1003.5
2011-08-04,13:30:18,1.33,15.093,1003.5
2011-08-04,13:30:19,1.316,15.108,1003.5
2011-08-04,13:30:20,1.303,15.088,1003.5
2011-08-04,13:30:21,1.311,15.09,1003.5
2011-08-04,13:30:22,1.361,15.078,1003.5
2011-08-04,13:30:23,1.442,15.078,1003.5
2011-08-04,13:30:24,1.535,15.087,1003.5
2011-08-04,13:30:25,1.614,15.088,1003.5
2011-08-04,13:30:26,1.677,15.07,1003.5
2011-08-04,13:30:27,1.724,15.094,1003.5
2011-08-04,13:30:28,1.764,15.08,1003.5
2011-08-04,13:30:29,1.79,15.089,1003.5
2011-08-04,13:30:30,1.789,15.092,1003.5
2011-08-04,13:30:31,1.766,15.084,1003.5
2011-08-04,13:30:32,1.743,15.09,1003.5
2011-08-04,13:30:33,1.752,15.088,1003.5
2011-08-04,13:30:34,1.787,15.079,1003.5
2011-08-04,13:30:35,1.812,15.084,1003.5
2011-08-04,13:30:36,1.825,15.08,1003.5
2011-08-04,13:30:37,1.831,15.074,1003.5
2011-08-04,13:30:38,1.824,15.077,1003.5
2011-08-04,13:30:39,1.81,15.078,1003.5
2011-08-04,13:30:40,1.822,15.08,1003.5
2011-08-04,13:30:41,1.829,15.079,1003.5
2011-08-04,13:30:42,1.803,15.097,1003.5
2011-08-04,13:30:43,1.742,15.077,1003.5
2011-08-04,13:30:44,1.662,15.101,1003.5
2011-08-04,13:30:45,1.596,15.081,1003.5
2011-08-04,13:30:46,1.558,15.074,1003.5
2011-08-04,13:30:47,1.558,15.073,1003.5
2011-08-04,13:30:48,1.551,15.084,1003.5
2011-08-04,13:30:49,1.538,15.094,1003.5
2011-08-04,13:30:50,1.543,15.094,1003.5
2011-08-04,13:30:51,1.569,15.092,1003.5
2011-08-04,13:30:52,1.574,15.083,1003.5
2011-08-04,13:30:53,1.549,15.091,1003.5
2011-08-04,13:30:54,1.513,15.079,1003.5
2011-08-04,13:30:55,1.465,15.084,1003.5
2011-08-04,13:30:56,1.397,15.084,1003.5
2011-08-04,13:30:57,1.316,15.081,1003.5
2011-08-04,13:30:58,1.232,15.09,1003.5
2011-08-04,13:30:59,1.156,15.097,1003.5
2011-08-04,13:31:00,1.107,15.075,1003.5
2011-08-04,13:31:01,1.09,15.075,1003.5
2011-08-04,13:31:02,1.091,15.08,1003.5
2011-08-04,13:31:03,1.093,15.075,1003.5
2011-08-04,13:31:04,1.088,15.08,1003.5
2011-08-04,13:31:05,1.066,15.076,1003.5
2011-08-04,13:31:06,1.034,15.097,1003.5
2011-08-04,13:31:07,0.991,15.093,1003.5
2011-08-04,13:31:08,0.95,15.083,1003.5
2011-08-04,13:31:09,0.93,15.084,1003.5
2011-08-04,13:31:10,0.952,15.096,1003.5
2011-08-04,13:31:11,0.986,15.086,1003.5
2011-08-04,13:31:12,1.01,15.078,1003.5
2011-08-04,13:31:13,1.031,15.099,1003.5
2011-08-04,13:31:14,1.078,15.084,1003.5
2011-08-04,13:31:15,1.199,15.086,1003.5
2011-08-04,13:31:16,1.386,15.077,1003.5
2011-08-04,13:31:17,1.581,15.1,1003.5
2011-08-04,13:31:18,1.831,15.087,1003.5
2011-08-04,13:31:19,2.023,15.091,1003.5
2011-08-04,13:31:20,2.198,15.098,1003.5
2011-08-04,13:31:21,2.337,15.086,1003.5
2011-08-04,13:31:22,2.419,15.085,1003.5
2011-08-04,13:31:23,2.472,15.068,1003.5
2011-08-04,13:31:24,2.502,15.087,1003.5
2011-08-04,13:31:25,2.513,15.082,1003.5
2011-08-04,13:31:26,2.49,15.097,1003.5
2011-08-04,13:31:27,2.433,15.1,1003.5
2011-08-04,13:31:28,2.38,15.098,1003.5
2011-08-04,13:31:29,2.356,15.09,1003.5
2011-08-04,13:31:30,2.38,15.082,1003.5
2011-08-04,13:31:31,2.378,15.083,1003.5
2011-08-04,13:31:32,2.345,15.082,1003.5
2011-08-04,13:31:33,2.296,15.091,1003.5
2011-08-04,13:31:34,2.237,15.09,1003.5
2011-08-04,13:31:35,2.177,15.098,1003.5
2011-08-04,13:31:36,2.136,15.077,1003.5
2011-08-04,13:31:37,2.115,15.099,1003.5
2011-08-04,13:31:38,2.091,15.091,1003.5
2011-08-04,13:31:39,2.064,15.083,1003.5
2011-08-04,13:31:40,2.04,15.104,1003.5
2011-08-04,13:31:41,2.01,15.093,1003.5
2011-08-04,13:31:42,1.97,15.091,1003.5
2011-08-04,13:31:43,1.954,15.091,1003.5
2011-08-04,13:31:44,1.966,15.094,1003.5
2011-08-04,13:31:45,1.998,15.09,1003.5
2011-08-04,13:31:46,2.017,15.08,1003.5
2011-08-04,13:31:47,1.992,15.084,1003.5
2011-08-04,13:31:48,1.924,15.098,1003.5
2011-08-04,13:31:49,1.846,15.091,1003.5
2011-08-04,13:31:50,1.789,15.083,1003.5
2011-08-04,13:31:51,1.772,15.078,1003.5
2011-08-04,13:31:52,1.83,15.098,1003.5
2011-08-04,13:31:53,1.902,15.085,1003.5
2011-08-04,13:31:54,1.959,15.082,1003.5
2011-08-04,13:31:55,1.979,15.097,1003.5
2011-08-04,13:31:56,1.963,15.083,1003.5
2011-08-04,13:31:57,1.983,15.096,1003.5
2011-08-04,13:31:58,2.027,15.106,1003.5
2011-08-04,13:31:59,2.089,15.079,1003.5
2011-08-04,13:32:00,2.147,15.105,1003.5
2011-08-04,13:32:01,2.211,15.093,1003.5
2011-08-04,13:32:02,2.263,15.097,1003.5
2011-08-04,13:32:03,2.307,15.103,1003.5
2011-08-04,13:32:04,2.398,15.1,1003.5
2011-08-04,13:32:05,2.529,15.102,1003.5
2011-08-04,13:32:06,2.664,15.098,1003.5
2011-08-04,13:32:07,2.827,15.095,1003.5
2011-08-04,13:32:08,2.949,15.083,1003.5
2011-08-04,13:32:09,3.076,15.103,1003.5
2011-08-04,13:32:10,3.186,15.091,1003.5
2011-08-04,13:32:11,3.274,15.091,1003.5
2011-08-04,13:32:12,3.324,15.096,1003.5
2011-08-04,13:32:13,3.365,15.087,1003.5
2011-08-04,13:32:14,3.386,15.089,1003.5
2011-08-04,13:32:15,3.386,15.106,1003.5
2011-08-04,13:32:16,3.337,15.077,1003.5
2011-08-04,13:32:17,3.241,15.076,1003.5
2011-08-04,13:32:18,3.119,15.095,1003.5
2011-08-04,13:32:19,2.96,15.072,1003.5
2011-08-04,13:32:20,2.78,15.083,1003.5
2011-08-04,13:32:21,2.637,15.098,1003.5
2011-08-04,13:32:22,2.517,15.099,1003.5
2011-08-04,13:32:23,2.423,15.08,1003.5
2011-08-04,13:32:24,2.317,15.092,1003.5
2011-08-04,13:32:25,2.211,15.089,1003.5
2011-08-04,13:32:26,2.109,15.088,1003.5
2011-08-04,13:32:27,2.032,15.086,1003.5
2011-08-04,13:32:28,1.97,15.095,1003.5
2011-08-04,13:32:29,1.917,15.073,1003.5
2011-08-04,13:32:30,1.899,15.09,1003.5
2011-08-04,13:32:31,1.907,15.084,1003.5
2011-08-04,13:32:32,1.951,15.102,1003.5
2011-08-04,13:32:33,2.024,15.108,1003.5
2011-08-04,13:32:34,2.14,15.085,1003.5
2011-08-04,13:32:35,2.26,15.095,1003.5
2011-08-04,13:32:36,2.392,15.093,1003.5
2011-08-04,13:32:37,2.458,15.093,1003.5
2011-08-04,13:32:38,2.475,15.094,1003.5
2011-08-04,13:32:39,2.45,15.088,1003.5
2011-08-04,13:32:40,2.386,15.1,1003.5
2011-08-04,13:32:41,2.306,15.095,1003.5
2011-08-04,13:32:42,2.218,15.091,1003.5
2011-08-04,13:32:43,2.218,15.091,1003.5
2011-08-04,13:32:44,2.141,15.1,1003.5
2011-08-04,13:32:45,2.193,15.11,1003.5
2011-08-04,13:32:46,2.235,15.091,1003.5
2011-08-04,13:32:47,2.229,15.106,1003.5
2011-08-04,13:32:48,2.202,15.084,1003.5
2011-08-04,13:32:49,2.166,15.094,1003.5
2011-08-04,13:32:50,2.091,15.098,1003.5
2011-08-04,13:32:51,2.038,15.087,1003.5
2011-08-04,13:32:52,2.011,15.081,1003.5
2011-08-04,13:32:53,1.974,15.093,1003.5
2011-08-04,13:32:54,1.893,15.078,1003.5
2011-08-04,13:32:55,1.822,15.094,1003.5
2011-08-04,13:32:56,1.823,15.093,1003.5
2011-08-04,13:32:57,1.906,15.085,1003.5
2011-08-04,13:32:58,2.023,15.098,1003.5
2011-08-04,13:32:59,2.148,15.112,1003.5
2011-08-04,13:33:00,2.209,15.084,1003.5
2011-08-04,13:33:01,2.209,15.075,1003.5
2011-08-04,13:33:02,2.175,15.11,1003.5
2011-08-04,13:33:03,2.205,15.108,1003.5
2011-08-04,13:33:04,2.381,15.105,1003.5
2011-08-04,13:33:05,2.624,15.085,1003.5
2011-08-04,13:33:06,2.856,15.084,1003.5
2011-08-04,13:33:07,3.017,15.099,1003.5
2011-08-04,13:33:08,3.166,15.11,1003.5
2011-08-04,13:33:09,3.238,15.085,1003.5
2011-08-04,13:33:10,3.227,15.11,1003.5
2011-08-04,13:33:11,3.2,15.099,1003.5
2011-08-04,13:33:12,3.194,15.1,1003.5
2011-08-04,13:33:13,3.205,15.106,1003.5
2011-08-04,13:33:14,3.285,15.082,1003.5
2011-08-04,13:33:15,3.402,15.104,1003.5
2011-08-04,13:33:16,3.48,15.092,1003.5
2011-08-04,13:33:17,3.612,15.098,1003.5
2011-08-04,13:33:18,3.8,15.095,1003.5
2011-08-04,13:33:19,3.952,15.1,1003.5
2011-08-04,13:33:20,4.013,15.095,1003.5
2011-08-04,13:33:21,4.023,15.119,1003.5
2011-08-04,13:33:22,4,15.1,1003.5
2011-08-04,13:33:23,3.898,15.099,1003.5
2011-08-04,13:33:24,3.788,15.117,1003.5
2011-08-04,13:33:25,3.701,15.102,1003.5
2011-08-04,13:33:26,3.641,15.097,1003.5
2011-08-04,13:33:27,3.592,15.101,1003.5
2011-08-04,13:33:28,3.523,15.095,1003.5
2011-08-04,13:33:29,3.455,15.098,1003.5
2011-08-04,13:33:30,3.433,15.103,1003.5
2011-08-04,13:33:31,3.412,15.099,1003.5
2011-08-04,13:33:32,3.4,15.088,1003.5
2011-08-04,13:33:33,3.398,15.088,1003.5
2011-08-04,13:33:34,3.413,15.078,1003.5
2011-08-04,13:33:35,3.437,15.098,1003.5
2011-08-04,13:33:36,3.454,15.096,1003.5
2011-08-04,13:33:37,3.423,15.101,1003.5
2011-08-04,13:33:38,3.39,15.095,1003.5
2011-08-04,13:33:39,3.355,15.105,1003.5
2011-08-04,13:33:40,3.334,15.091,1003.5
2011-08-04,13:33:41,3.32,15.095,1003.5
2011-08-04,13:33:42,3.365,15.094,1003.5
2011-08-04,13:33:43,3.407,15.105,1003.5
2011-08-04,13:33:44,3.419,15.092,1003.5
2011-08-04,13:33:45,3.451,15.108,1003.5
2011-08-04,13:33:46,3.541,15.103,1003.5
2011-08-04,13:33:47,3.633,15.105,1003.5
2011-08-04,13:33:48,3.668,15.104,1003.5
2011-08-04,13:33:49,3.68,15.091,1003.5
2011-08-04,13:33:50,3.666,15.09,1003.5
2011-08-04,13:33:51,3.618,15.094,1003.5
2011-08-04,13:33:52,3.578,15.112,1003.5
2011-08-04,13:33:53,3.501,15.095,1003.5
2011-08-04,13:33:54,3.297,15.093,1003.5
2011-08-04,13:33:55,3.076,15.088,1003.5
2011-08-04,13:33:56,2.831,15.091,1003.5
2011-08-04,13:33:57,2.56,15.106,1003.5
2011-08-04,13:33:58,2.384,15.087,1003.5
2011-08-04,13:33:59,2.328,15.113,1003.5
2011-08-04,13:34:00,2.364,15.083,1003.5
2011-08-04,13:34:01,2.426,15.081,1003.5
2011-08-04,13:34:02,2.519,15.11,1003.5
2011-08-04,13:34:03,2.686,15.095,1003.5
2011-08-04,13:34:04,2.826,15.081,1003.5
2011-08-04,13:34:05,2.939,15.098,1003.5
2011-08-04,13:34:06,3.089,15.058,1003.5
2011-08-04,13:34:07,3.21,15.094,1003.5
2011-08-04,13:34:08,3.277,15.098,1003.5
2011-08-04,13:34:09,3.326,15.106,1003.5
2011-08-04,13:34:10,3.34,15.079,1003.5
2011-08-04,13:34:11,3.334,15.103,1003.5
2011-08-04,13:34:12,3.327,15.09,1003.5
2011-08-04,13:34:13,3.309,15.101,1003.5
2011-08-04,13:34:14,3.335,15.085,1003.5
2011-08-04,13:34:15,3.414,15.093,1003.5
2011-08-04,13:34:16,3.539,15.083,1003.5
2011-08-04,13:34:17,3.649,15.085,1003.5
2011-08-04,13:34:18,3.704,15.096,1003.5
2011-08-04,13:34:19,3.756,15.11,1003.5
2011-08-04,13:34:20,3.799,15.096,1003.5
2011-08-04,13:34:21,3.782,15.102,1003.5
2011-08-04,13:34:22,3.727,15.089,1003.5
2011-08-04,13:34:23,3.653,15.087,1003.5
2011-08-04,13:34:24,3.582,15.091,1003.5
2011-08-04,13:34:25,3.52,15.11,1003.5
2011-08-04,13:34:26,3.471,15.098,1003.5
2011-08-04,13:34:27,3.41,15.087,1003.5
2011-08-04,13:34:28,3.331,15.084,1003.5
2011-08-04,13:34:29,3.314,15.086,1003.5
2011-08-04,13:34:30,3.34,15.096,1003.5
2011-08-04,13:34:31,3.386,15.085,1003.5
2011-08-04,13:34:32,3.43,15.093,1003.5
2011-08-04,13:34:33,3.46,15.096,1003.5
2011-08-04,13:34:34,3.505,15.086,1003.5
2011-08-04,13:34:35,3.539,15.089,1003.5
2011-08-04,13:34:36,3.562,15.082,1003.5
2011-08-04,13:34:37,3.576,15.094,1003.5
2011-08-04,13:34:38,3.563,15.089,1003.5
2011-08-04,13:34:39,3.492,15.079,1003.5
2011-08-04,13:34:40,3.392,15.098,1003.5
2011-08-04,13:34:41,3.323,15.079,1003.5
2011-08-04,13:34:42,3.266,15.086,1003.5
2011-08-04,13:34:43,3.238,15.095,1003.5
2011-08-04,13:34:44,3.362,15.089,1003.5
2011-08-04,13:34:45,3.564,15.088,1003.5
2011-08-04,13:34:46,3.73,15.078,1003.5
2011-08-04,13:34:47,3.812,15.106,1003.5
2011-08-04,13:34:48,3.753,15.095,1003.5
2011-08-04,13:34:49,3.627,15.096,1003.5
2011-08-04,13:34:50,3.535,15.073,1003.5
2011-08-04,13:34:51,3.486,15.099,1003.5
2011-08-04,13:34:52,3.409,15.105,1003.5
2011-08-04,13:34:53,3.336,15.075,1003.5
2011-08-04,13:34:54,3.307,15.1,1003.5
2011-08-04,13:34:55,3.303,15.081,1003.5
2011-08-04,13:34:56,3.305,15.094,1003.5
2011-08-04,13:34:57,3.38,15.086,1003.5
2011-08-04,13:34:58,3.47,15.109,1003.5
2011-08-04,13:34:59,3.568,15.081,1003.5
2011-08-04,13:35:00,3.614,15.099,1003.5
2011-08-04,13:35:01,3.603,15.091,1003.5
2011-08-04,13:35:02,3.534,15.074,1003.5
2011-08-04,13:35:03,3.421,15.093,1003.5
2011-08-04,13:35:04,3.319,15.079,1003.5
2011-08-04,13:35:05,3.232,15.088,1003.5
2011-08-04,13:35:06,3.143,15.103,1003.5
2011-08-04,13:35:07,3.076,15.084,1003.5
2011-08-04,13:35:08,2.94,15.078,1003.5
2011-08-04,13:35:09,2.768,15.082,1003.5
2011-08-04,13:35:10,2.634,15.084,1003.5
2011-08-04,13:35:11,2.533,15.096,1003.5
2011-08-04,13:35:12,2.446,15.083,1003.5
2011-08-04,13:35:13,2.41,15.091,1003.5
2011-08-04,13:35:14,2.38,15.095,1003.5
2011-08-04,13:35:15,2.339,15.098,1003.5
2011-08-04,13:35:16,2.314,15.081,1003.5
2011-08-04,13:35:17,2.311,15.078,1003.5
2011-08-04,13:35:18,2.409,15.092,1003.5
2011-08-04,13:35:19,2.543,15.079,1003.5
2011-08-04,13:35:20,2.65,15.077,1003.5
2011-08-04,13:35:21,2.643,15.065,1003.5
2011-08-04,13:35:22,2.587,15.089,1003.5
2011-08-04,13:35:23,2.583,15.068,1003.5
2011-08-04,13:35:24,2.589,15.075,1003.5
2011-08-04,13:35:25,2.598,15.091,1003.5
2011-08-04,13:35:26,2.634,15.093,1003.5
2011-08-04,13:35:27,2.745,15.092,1003.5
2011-08-04,13:35:28,2.917,15.061,1003.5
2011-08-04,13:35:29,3.026,15.087,1003.5
2011-08-04,13:35:30,3.069,15.068,1003.5
2011-08-04,13:35:31,3.062,15.088,1003.5
2011-08-04,13:35:32,3.04,15.086,1003.5
2011-08-04,13:35:33,3.045,15.087,1003.5
2011-08-04,13:35:34,3.068,15.078,1003.5
2011-08-04,13:35:35,3.064,15.085,1003.5
2011-08-04,13:35:36,3.034,15.071,1003.5
2011-08-04,13:35:37,2.995,15.087,1003.5
2011-08-04,13:35:38,2.97,15.089,1003.5
2011-08-04,13:35:39,2.944,15.082,1003.5
2011-08-04,13:35:40,2.876,15.083,1003.5
2011-08-04,13:35:41,2.796,15.078,1003.5
2011-08-04,13:35:42,2.79,15.086,1003.5
2011-08-04,13:35:43,2.781,15.08,1003.5
2011-08-04,13:35:44,2.724,15.082,1003.5
2011-08-04,13:35:45,2.656,15.064,1003.5
2011-08-04,13:35:46,2.658,15.074,1003.5
2011-08-04,13:35:47,2.675,15.085,1003.5
2011-08-04,13:35:48,2.684,15.07,1003.5
2011-08-04,13:35:49,2.686,15.071,1003.5
2011-08-04,13:35:50,2.689,15.086,1003.5
2011-08-04,13:35:51,2.609,15.088,1003.5
2011-08-04,13:35:52,2.532,15.085,1003.5
2011-08-04,13:35:53,2.472,15.081,1003.5
2011-08-04,13:35:54,2.402,15.078,1003.5
2011-08-04,13:35:55,2.333,15.097,1003.5
2011-08-04,13:35:56,2.269,15.085,1003.5
2011-08-04,13:35:57,2.216,15.075,1003.5
2011-08-04,13:35:58,2.228,15.071,1003.5
2011-08-04,13:35:59,2.229,15.082,1003.5
2011-08-04,13:36:00,2.265,15.091,1003.5
2011-08-04,13:36:01,2.351,15.091,1003.5
2011-08-04,13:36:02,2.458,15.064,1003.5
2011-08-04,13:36:03,2.575,15.1,1003.5
2011-08-04,13:36:04,2.684,15.088,1003.5
2011-08-04,13:36:05,2.724,15.091,1003.5
2011-08-04,13:36:06,2.722,15.11,1003.5
2011-08-04,13:36:07,2.739,15.081,1003.5
2011-08-04,13:36:08,2.764,15.089,1003.5
2011-08-04,13:36:09,2.801,15.086,1003.5
2011-08-04,13:36:10,2.817,15.099,1003.5
2011-08-04,13:36:11,2.812,15.067,1003.5
2011-08-04,13:36:12,2.8,15.091,1003.5
2011-08-04,13:36:13,2.801,15.095,1003.5
2011-08-04,13:36:14,2.849,15.091,1003.5
2011-08-04,13:36:15,2.896,15.092,1003.5
2011-08-04,13:36:16,2.903,15.076,1003.5
2011-08-04,13:36:17,2.832,15.081,1003.5
2011-08-04,13:36:18,2.707,15.063,1003.5
2011-08-04,13:36:19,2.603,15.08,1003.5
2011-08-04,13:36:20,2.645,15.073,1003.5
2011-08-04,13:36:21,2.739,15.081,1003.5
2011-08-04,13:36:22,2.86,15.09,1003.5
2011-08-04,13:36:23,3.014,15.076,1003.5
2011-08-04,13:36:24,3.097,15.092,1003.5
2011-08-04,13:36:25,3.026,15.083,1003.5
2011-08-04,13:36:26,2.933,15.062,1003.5
2011-08-04,13:36:27,3.019,15.1,1003.5
2011-08-04,13:36:28,3.106,15.08,1003.5
2011-08-04,13:36:29,3.088,15.072,1003.5
2011-08-04,13:36:30,2.969,15.077,1003.5
2011-08-04,13:36:31,2.817,15.079,1003.5
2011-08-04,13:36:32,2.632,15.078,1003.5
2011-08-04,13:36:33,2.499,15.102,1003.5
2011-08-04,13:36:34,2.453,15.078,1003.5
2011-08-04,13:36:35,2.521,15.072,1003.5
2011-08-04,13:36:36,2.638,15.096,1003.5
2011-08-04,13:36:37,2.791,15.084,1003.5
2011-08-04,13:36:38,2.949,15.094,1003.5
2011-08-04,13:36:39,3.047,15.094,1003.5
2011-08-04,13:36:40,3.111,15.092,1003.5
2011-08-04,13:36:41,3.131,15.083,1003.5
2011-08-04,13:36:42,3.117,15.094,1003.5
2011-08-04,13:36:43,3.134,15.088,1003.5
2011-08-04,13:36:44,3.154,15.078,1003.5
2011-08-04,13:36:45,3.155,15.083,1003.5
2011-08-04,13:36:46,3.183,15.089,1003.5
2011-08-04,13:36:47,3.205,15.071,1003.5
2011-08-04,13:36:48,3.228,15.101,1003.5
2011-08-04,13:36:49,3.225,15.085,1003.5
2011-08-04,13:36:50,3.168,15.101,1003.5
2011-08-04,13:36:51,3.117,15.084,1003.5
2011-08-04,13:36:52,3.023,15.076,1003.5
2011-08-04,13:36:53,2.954,15.079,1003.5
2011-08-04,13:36:54,2.912,15.085,1003.5
2011-08-04,13:36:55,2.832,15.078,1003.5
2011-08-04,13:36:56,2.735,15.115,1003.5
2011-08-04,13:36:57,2.632,15.097,1003.5
2011-08-04,13:36:58,2.601,15.09,1003.5
2011-08-04,13:36:59,2.64,15.09,1003.5
2011-08-04,13:37:00,2.781,15.095,1003.5
2011-08-04,13:37:01,2.89,15.097,1003.5
2011-08-04,13:37:02,2.975,15.102,1003.5
2011-08-04,13:37:03,3.066,15.08,1003.5
2011-08-04,13:37:04,3.144,15.096,1003.5
2011-08-04,13:37:05,3.211,15.09,1003.5
2011-08-04,13:37:06,3.274,15.081,1003.5
2011-08-04,13:37:07,3.293,15.091,1003.5
2011-08-04,13:37:08,3.262,15.091,1003.5
2011-08-04,13:37:09,3.204,15.098,1003.5
2011-08-04,13:37:10,3.121,15.09,1003.5
2011-08-04,13:37:11,3.006,15.072,1003.5
2011-08-04,13:37:12,2.868,15.087,1003.5
2011-08-04,13:37:13,2.794,15.095,1003.5
2011-08-04,13:37:14,2.749,15.089,1003.5
2011-08-04,13:37:15,2.745,15.074,1003.5
2011-08-04,13:37:16,2.738,15.085,1003.5
2011-08-04,13:37:17,2.693,15.082,1003.5
2011-08-04,13:37:18,2.642,15.098,1003.5
2011-08-04,13:37:19,2.631,15.096,1003.5
2011-08-04,13:37:20,2.64,15.098,1003.5
2011-08-04,13:37:21,2.637,15.101,1003.5
2011-08-04,13:37:22,2.617,15.069,1003.5
2011-08-04,13:37:23,2.573,15.087,1003.5
2011-08-04,13:37:24,2.525,15.102,1003.5
2011-08-04,13:37:25,2.487,15.087,1003.5
2011-08-04,13:37:26,2.461,15.097,1003.5
2011-08-04,13:37:27,2.432,15.081,1003.5
2011-08-04,13:37:28,2.437,15.08,1003.5
2011-08-04,13:37:29,2.475,15.086,1003.5
2011-08-04,13:37:30,2.465,15.111,1003.5
2011-08-04,13:37:31,2.433,15.098,1003.5
2011-08-04,13:37:32,2.386,15.098,1003.5
2011-08-04,13:37:33,2.317,15.088,1003.5
2011-08-04,13:37:34,2.247,15.086,1003.5
2011-08-04,13:37:35,2.232,15.088,1003.5
2011-08-04,13:37:36,2.23,15.095,1003.5
2011-08-04,13:37:37,2.281,15.07,1003.5
2011-08-04,13:37:38,2.384,15.081,1003.5
2011-08-04,13:37:39,2.515,15.084,1003.5
2011-08-04,13:37:40,2.664,15.096,1003.5
2011-08-04,13:37:41,2.821,15.098,1003.5
2011-08-04,13:37:42,2.966,15.078,1003.5
2011-08-04,13:37:43,3.06,15.064,1003.5
